"fact_id","timestamp","egt_spread","engine_load"
"22145","2024-01-01 00:35:00","56.55","54.32"
"27146","2024-01-01 01:59:00","56.55","73.07"
"28761","2024-01-01 02:26:00","56.53","58.82"
"21448","2024-01-01 00:24:00","56.53","69.27"
"25216","2024-01-01 01:26:00","56.53","51.87"
"29714","2024-01-01 02:41:00","56.51","75.52"
"25584","2024-01-01 01:33:00","56.50","68.61"
"21093","2024-01-01 00:18:00","56.49","67.62"
"29377","2024-01-01 02:36:00","56.49","88.31"
"29287","2024-01-01 02:34:00","56.49","65.44"
"21177","2024-01-01 00:19:00","56.48","64.94"
"20347","2024-01-01 00:05:00","56.47","75.71"
"24220","2024-01-01 01:10:00","56.47","71.09"
"28301","2024-01-01 02:18:00","56.46","86.14"
"20154","2024-01-01 00:02:00","56.46","74.82"
"20133","2024-01-01 00:02:00","56.46","72.45"
"27251","2024-01-01 02:00:00","56.46","62.55"
"26781","2024-01-01 01:53:00","56.45","76.32"
"23295","2024-01-01 00:54:00","56.44","74.85"
"21795","2024-01-01 00:29:00","56.44","63.72"
"22169","2024-01-01 00:36:00","56.43","61.30"
"26733","2024-01-01 01:52:00","56.43","78.26"
"21735","2024-01-01 00:28:00","56.41","79.46"
"25247","2024-01-01 01:27:00","56.40","56.52"
"28749","2024-01-01 02:25:00","56.40","76.77"
"28034","2024-01-01 02:13:00","56.40","64.19"
"21867","2024-01-01 00:31:00","56.39","63.74"
"26634","2024-01-01 01:50:00","56.39","64.30"
"22943","2024-01-01 00:49:00","56.36","54.87"
"22823","2024-01-01 00:47:00","56.36","70.34"
"25900","2024-01-01 01:38:00","56.35","74.56"
"21912","2024-01-01 00:31:00","56.34","57.90"
"26252","2024-01-01 01:44:00","56.33","55.22"
"21088","2024-01-01 00:18:00","56.33","78.61"
"28124","2024-01-01 02:15:00","56.32","57.42"
"24136","2024-01-01 01:08:00","56.30","64.17"
"22029","2024-01-01 00:33:00","56.30","71.51"
"24449","2024-01-01 01:14:00","56.30","69.33"
"23538","2024-01-01 00:58:00","56.30","60.02"
"29464","2024-01-01 02:37:00","56.29","71.92"
"25457","2024-01-01 01:30:00","56.28","58.58"
"24517","2024-01-01 01:15:00","56.28","69.63"
"25625","2024-01-01 01:33:00","56.27","59.63"
"21028","2024-01-01 00:17:00","56.26","61.40"
"22909","2024-01-01 00:48:00","56.25","86.02"
"20858","2024-01-01 00:14:00","56.24","60.63"
"24935","2024-01-01 01:22:00","56.24","61.21"
"22973","2024-01-01 00:49:00","56.24","63.69"
"29338","2024-01-01 02:35:00","56.24","80.88"
"22420","2024-01-01 00:40:00","56.23","56.70"
"28753","2024-01-01 02:25:00","56.23","84.40"
"28017","2024-01-01 02:13:00","56.22","67.50"
"23383","2024-01-01 00:56:00","56.22","83.80"
"23841","2024-01-01 01:04:00","56.21","91.44"
"22451","2024-01-01 00:40:00","56.21","62.07"
"23638","2024-01-01 01:00:00","56.20","57.55"
"21576","2024-01-01 00:26:00","56.19","75.55"
"25932","2024-01-01 01:38:00","56.19","63.28"
"21716","2024-01-01 00:28:00","56.19","61.81"
"23359","2024-01-01 00:55:00","56.19","64.67"
"28896","2024-01-01 02:28:00","56.18","64.83"
"27913","2024-01-01 02:11:00","56.18","71.04"
"25007","2024-01-01 01:23:00","56.17","53.94"
"25863","2024-01-01 01:37:00","56.16","66.50"
"27612","2024-01-01 02:06:00","56.16","82.24"
"24396","2024-01-01 01:13:00","56.16","87.65"
"23700","2024-01-01 01:01:00","56.15","88.06"
"29283","2024-01-01 02:34:00","56.15","59.83"
"21491","2024-01-01 00:24:00","56.14","73.85"
"27136","2024-01-01 01:58:00","56.14","81.61"
"23034","2024-01-01 00:50:00","56.14","62.92"
"22347","2024-01-01 00:39:00","56.13","65.74"
"20047","2024-01-01 00:00:00","56.12","101.39"
"29371","2024-01-01 02:36:00","56.11","88.72"
"20573","2024-01-01 00:09:00","56.10","86.72"
"21063","2024-01-01 00:17:00","56.10","71.46"
"25435","2024-01-01 01:30:00","56.09","63.79"
"27856","2024-01-01 02:10:00","56.09","64.60"
"27803","2024-01-01 02:10:00","56.08","85.82"
"26102","2024-01-01 01:41:00","56.08","68.56"
"27963","2024-01-01 02:12:00","56.07","68.17"
"21989","2024-01-01 00:33:00","56.06","63.54"
"25080","2024-01-01 01:24:00","56.06","80.76"
"27984","2024-01-01 02:13:00","56.05","62.80"
"26639","2024-01-01 01:50:00","56.05","64.44"
"21066","2024-01-01 00:17:00","56.03","83.17"
"26874","2024-01-01 01:54:00","56.02","67.23"
"25210","2024-01-01 01:26:00","56.01","71.77"
"21444","2024-01-01 00:24:00","56.01","58.10"
"22369","2024-01-01 00:39:00","56.00","68.38"
"27238","2024-01-01 02:00:00","55.99","57.86"
"29587","2024-01-01 02:39:00","55.99","60.04"
"29250","2024-01-01 02:34:00","55.99","58.93"
"20361","2024-01-01 00:06:00","55.96","76.75"
"29896","2024-01-01 02:44:00","55.94","78.60"
"26531","2024-01-01 01:48:00","55.94","64.65"
"24135","2024-01-01 01:08:00","55.94","80.24"
"21160","2024-01-01 00:19:00","55.94","77.32"
"22900","2024-01-01 00:48:00","55.91","70.31"
"29955","2024-01-01 02:45:00","55.91","66.01"
"28834","2024-01-01 02:27:00","55.90","72.57"
"21928","2024-01-01 00:32:00","55.89","79.01"
"26604","2024-01-01 01:50:00","55.89","68.52"
"22638","2024-01-01 00:43:00","55.87","66.78"
"29967","2024-01-01 02:46:00","55.87","68.60"
"28281","2024-01-01 02:18:00","55.86","84.80"
"21183","2024-01-01 00:19:00","55.86","95.71"
"21291","2024-01-01 00:21:00","55.83","71.31"
"23449","2024-01-01 00:57:00","55.82","57.60"
"24209","2024-01-01 01:10:00","55.82","74.74"
"20366","2024-01-01 00:06:00","55.82","80.41"
"20020","2024-01-01 00:00:00","55.81","66.55"
"20314","2024-01-01 00:05:00","55.80","55.77"
"25579","2024-01-01 01:32:00","55.80","86.25"
"24356","2024-01-01 01:12:00","55.79","62.89"
"28697","2024-01-01 02:24:00","55.79","66.27"
"22764","2024-01-01 00:46:00","55.76","66.93"
"22923","2024-01-01 00:48:00","55.76","74.50"
"27004","2024-01-01 01:56:00","55.75","60.86"
"21420","2024-01-01 00:23:00","55.74","61.59"
"23937","2024-01-01 01:05:00","55.74","71.06"
"28744","2024-01-01 02:25:00","55.71","85.69"
"24119","2024-01-01 01:08:00","55.71","75.31"
"21370","2024-01-01 00:22:00","55.71","80.69"
"25267","2024-01-01 01:27:00","55.70","69.73"
"20383","2024-01-01 00:06:00","55.69","85.65"
"26452","2024-01-01 01:47:00","55.68","59.93"
"20085","2024-01-01 00:01:00","55.66","64.21"
"27153","2024-01-01 01:59:00","55.64","72.88"
"24155","2024-01-01 01:09:00","55.63","70.05"
"21937","2024-01-01 00:32:00","55.62","60.02"
"23797","2024-01-01 01:03:00","55.62","51.48"
"25816","2024-01-01 01:36:00","55.60","62.08"
"23595","2024-01-01 00:59:00","55.60","68.57"
"27743","2024-01-01 02:09:00","55.60","85.61"
"20737","2024-01-01 00:12:00","55.59","72.75"
"23243","2024-01-01 00:54:00","55.59","79.08"
"22703","2024-01-01 00:45:00","55.58","90.16"
"23110","2024-01-01 00:51:00","55.55","73.84"
"22897","2024-01-01 00:48:00","55.55","64.82"
"20188","2024-01-01 00:03:00","55.54","56.13"
"24872","2024-01-01 01:21:00","55.54","73.59"
"24851","2024-01-01 01:20:00","55.54","74.97"
"20747","2024-01-01 00:12:00","55.50","65.36"
"29764","2024-01-01 02:42:00","55.50","55.00"
"25168","2024-01-01 01:26:00","55.50","61.53"
"28509","2024-01-01 02:21:00","55.49","67.24"
"24425","2024-01-01 01:13:00","55.49","61.83"
"26941","2024-01-01 01:55:00","55.49","62.11"
"25767","2024-01-01 01:36:00","55.48","61.52"
"25666","2024-01-01 01:34:00","55.47","71.45"
"27395","2024-01-01 02:03:00","55.47","60.94"
"29512","2024-01-01 02:38:00","55.47","81.99"
"27407","2024-01-01 02:03:00","55.46","78.01"
"28448","2024-01-01 02:20:00","55.46","71.53"
"27618","2024-01-01 02:06:00","55.44","77.53"
"21449","2024-01-01 00:24:00","55.44","75.16"
"23158","2024-01-01 00:52:00","55.43","73.44"
"25938","2024-01-01 01:38:00","55.43","54.20"
"23634","2024-01-01 01:00:00","55.42","76.23"
"28935","2024-01-01 02:28:00","55.42","62.33"
"27546","2024-01-01 02:05:00","55.41","95.09"
"28329","2024-01-01 02:18:00","55.41","67.03"
"27950","2024-01-01 02:12:00","55.40","72.53"
"24422","2024-01-01 01:13:00","55.40","70.47"
"21832","2024-01-01 00:30:00","55.38","71.33"
"27986","2024-01-01 02:13:00","55.38","65.50"
"28610","2024-01-01 02:23:00","55.38","68.56"
"21393","2024-01-01 00:23:00","55.37","57.13"
"20249","2024-01-01 00:04:00","55.37","68.95"
"22060","2024-01-01 00:34:00","55.37","61.38"
"27160","2024-01-01 01:59:00","55.33","71.82"
"24066","2024-01-01 01:07:00","55.33","64.87"
"25249","2024-01-01 01:27:00","55.33","76.10"
"24131","2024-01-01 01:08:00","55.32","72.45"
"29236","2024-01-01 02:33:00","55.32","68.74"
"28626","2024-01-01 02:23:00","55.32","61.16"
"27696","2024-01-01 02:08:00","55.31","59.10"
"24032","2024-01-01 01:07:00","55.31","66.55"
"23099","2024-01-01 00:51:00","55.31","74.75"
"27455","2024-01-01 02:04:00","55.30","61.19"
"29015","2024-01-01 02:30:00","55.29","65.29"
"25016","2024-01-01 01:23:00","55.29","66.60"
"29920","2024-01-01 02:45:00","55.28","69.84"
"20630","2024-01-01 00:10:00","55.27","59.13"
"27383","2024-01-01 02:03:00","55.26","79.94"
"23971","2024-01-01 01:06:00","55.26","52.90"
"26177","2024-01-01 01:42:00","55.25","66.76"
"24387","2024-01-01 01:13:00","55.25","63.38"
"26636","2024-01-01 01:50:00","55.25","64.26"
"22290","2024-01-01 00:38:00","55.24","73.40"
"23453","2024-01-01 00:57:00","55.24","59.93"
"22660","2024-01-01 00:44:00","55.24","71.32"
"25731","2024-01-01 01:35:00","55.22","72.33"
"26861","2024-01-01 01:54:00","55.19","50.56"
"29349","2024-01-01 02:35:00","55.18","86.54"
"20076","2024-01-01 00:01:00","55.17","79.92"
"23283","2024-01-01 00:54:00","55.16","84.31"
"28837","2024-01-01 02:27:00","55.16","73.61"
"28851","2024-01-01 02:27:00","55.16","77.08"
"20107","2024-01-01 00:01:00","55.16","64.58"
"28987","2024-01-01 02:29:00","55.15","76.65"
"28328","2024-01-01 02:18:00","55.15","65.40"
"29659","2024-01-01 02:40:00","55.15","58.70"
"25876","2024-01-01 01:37:00","55.14","66.88"
"21537","2024-01-01 00:25:00","55.13","87.47"
"28712","2024-01-01 02:25:00","55.12","54.42"
"27653","2024-01-01 02:07:00","55.12","66.08"
"23020","2024-01-01 00:50:00","55.11","89.61"
"27413","2024-01-01 02:03:00","55.09","77.87"
"21344","2024-01-01 00:22:00","55.09","80.04"
"22296","2024-01-01 00:38:00","55.06","57.24"
"22507","2024-01-01 00:41:00","55.06","77.06"
"22036","2024-01-01 00:33:00","55.04","55.55"
"20440","2024-01-01 00:07:00","55.04","64.25"
"21316","2024-01-01 00:21:00","55.04","92.46"
"25266","2024-01-01 01:27:00","55.03","85.81"
"22102","2024-01-01 00:35:00","55.02","78.32"
"22555","2024-01-01 00:42:00","55.01","55.85"
"21676","2024-01-01 00:27:00","55.00","57.08"
"23786","2024-01-01 01:03:00","55.00","69.09"
"24290","2024-01-01 01:11:00","55.00","63.38"
"27929","2024-01-01 02:12:00","54.99","55.72"
"24265","2024-01-01 01:11:00","54.98","74.49"
"20265","2024-01-01 00:04:00","54.97","74.68"
"26392","2024-01-01 01:46:00","54.96","73.15"
"22486","2024-01-01 00:41:00","54.96","75.07"
"28752","2024-01-01 02:25:00","54.94","65.05"
"26717","2024-01-01 01:51:00","54.89","78.51"
"20184","2024-01-01 00:03:00","54.87","81.28"
"28397","2024-01-01 02:19:00","54.87","90.52"
"23836","2024-01-01 01:03:00","54.85","65.37"
"27278","2024-01-01 02:01:00","54.83","65.93"
"23510","2024-01-01 00:58:00","54.82","77.63"
"25948","2024-01-01 01:39:00","54.82","61.99"
"27150","2024-01-01 01:59:00","54.81","73.34"
"28687","2024-01-01 02:24:00","54.81","84.07"
"23239","2024-01-01 00:53:00","54.81","95.73"
"27329","2024-01-01 02:02:00","54.80","70.01"
"22898","2024-01-01 00:48:00","54.80","55.55"
"21902","2024-01-01 00:31:00","54.80","62.89"
"27060","2024-01-01 01:57:00","54.79","76.33"
"25286","2024-01-01 01:28:00","54.77","68.63"
"20856","2024-01-01 00:14:00","54.76","79.70"
"27281","2024-01-01 02:01:00","54.76","73.71"
"27491","2024-01-01 02:04:00","54.76","67.76"
"25244","2024-01-01 01:27:00","54.74","61.46"
"23477","2024-01-01 00:57:00","54.74","64.24"
"20015","2024-01-01 00:00:00","54.73","74.72"
"27466","2024-01-01 02:04:00","54.72","58.32"
"22565","2024-01-01 00:42:00","54.72","78.86"
"20943","2024-01-01 00:15:00","54.69","76.62"
"21711","2024-01-01 00:28:00","54.68","62.60"
"20104","2024-01-01 00:01:00","54.65","53.65"
"26878","2024-01-01 01:54:00","54.64","57.63"
"21661","2024-01-01 00:27:00","54.63","68.95"
"21389","2024-01-01 00:23:00","54.63","81.89"
"24847","2024-01-01 01:20:00","54.61","75.43"
"21428","2024-01-01 00:23:00","54.61","79.54"
"25952","2024-01-01 01:39:00","54.60","92.82"
"29573","2024-01-01 02:39:00","54.59","68.71"
"24249","2024-01-01 01:10:00","54.57","55.74"
"26873","2024-01-01 01:54:00","54.57","58.39"
"28814","2024-01-01 02:26:00","54.56","51.44"
"26398","2024-01-01 01:46:00","54.55","69.27"
"23208","2024-01-01 00:53:00","54.53","69.67"
"27631","2024-01-01 02:07:00","54.53","76.60"
"24453","2024-01-01 01:14:00","54.53","63.50"
"21979","2024-01-01 00:32:00","54.53","82.62"
"27003","2024-01-01 01:56:00","54.53","89.42"
"20557","2024-01-01 00:09:00","54.52","62.00"
"28238","2024-01-01 02:17:00","54.51","69.70"
"25597","2024-01-01 01:33:00","54.50","71.95"
"29417","2024-01-01 02:36:00","54.50","78.22"
"26754","2024-01-01 01:52:00","54.49","65.28"
"21342","2024-01-01 00:22:00","54.49","72.76"
"26819","2024-01-01 01:53:00","54.48","74.47"
"20632","2024-01-01 00:10:00","54.47","89.49"
"21561","2024-01-01 00:26:00","54.47","64.90"
"29862","2024-01-01 02:44:00","54.46","74.98"
"24153","2024-01-01 01:09:00","54.46","68.38"
"22574","2024-01-01 00:42:00","54.45","72.76"
"29122","2024-01-01 02:32:00","54.45","69.27"
"22080","2024-01-01 00:34:00","54.45","69.78"
"22084","2024-01-01 00:34:00","54.44","63.50"
"27081","2024-01-01 01:58:00","54.44","66.67"
"20536","2024-01-01 00:08:00","54.43","67.89"
"21506","2024-01-01 00:25:00","54.42","84.65"
"28499","2024-01-01 02:21:00","54.41","70.75"
"28640","2024-01-01 02:23:00","54.41","89.12"
"24289","2024-01-01 01:11:00","54.41","75.75"
"20864","2024-01-01 00:14:00","54.40","74.66"
"26750","2024-01-01 01:52:00","54.40","92.47"
"24028","2024-01-01 01:07:00","54.40","57.19"
"28636","2024-01-01 02:23:00","54.38","61.30"
"26973","2024-01-01 01:56:00","54.38","59.06"
"26483","2024-01-01 01:48:00","54.37","74.29"
"20975","2024-01-01 00:16:00","54.36","69.83"
"22891","2024-01-01 00:48:00","54.34","61.11"
"20791","2024-01-01 00:13:00","54.34","67.62"
"20303","2024-01-01 00:05:00","54.34","82.16"
"22657","2024-01-01 00:44:00","54.33","56.82"
"27259","2024-01-01 02:00:00","54.33","59.20"
"26924","2024-01-01 01:55:00","54.31","70.07"
"29163","2024-01-01 02:32:00","54.31","65.07"
"21170","2024-01-01 00:19:00","54.30","71.78"
"27878","2024-01-01 02:11:00","54.30","58.49"
"23164","2024-01-01 00:52:00","54.29","75.07"
"29766","2024-01-01 02:42:00","54.29","75.84"
"20032","2024-01-01 00:00:00","54.26","68.03"
"26255","2024-01-01 01:44:00","54.26","68.67"
"29858","2024-01-01 02:44:00","54.22","70.09"
"25761","2024-01-01 01:36:00","54.21","79.76"
"26409","2024-01-01 01:46:00","54.21","77.60"
"29274","2024-01-01 02:34:00","54.20","80.53"
"23204","2024-01-01 00:53:00","54.19","65.30"
"24222","2024-01-01 01:10:00","54.19","52.23"
"25465","2024-01-01 01:31:00","54.18","57.35"
"26502","2024-01-01 01:48:00","54.18","83.75"
"27981","2024-01-01 02:13:00","54.18","56.22"
"27418","2024-01-01 02:03:00","54.18","71.05"
"29471","2024-01-01 02:37:00","54.18","62.44"
"26869","2024-01-01 01:54:00","54.17","70.03"
"27118","2024-01-01 01:58:00","54.16","70.73"
"20781","2024-01-01 00:13:00","54.16","51.71"
"21442","2024-01-01 00:24:00","54.16","71.83"
"21856","2024-01-01 00:30:00","54.15","75.42"
"25119","2024-01-01 01:25:00","54.15","52.84"
"20502","2024-01-01 00:08:00","54.15","67.15"
"24628","2024-01-01 01:17:00","54.14","83.91"
"20690","2024-01-01 00:11:00","54.14","57.67"
"23542","2024-01-01 00:59:00","54.12","58.28"
"26286","2024-01-01 01:44:00","54.12","71.93"
"20378","2024-01-01 00:06:00","54.10","66.39"
"22429","2024-01-01 00:40:00","54.08","80.21"
"22388","2024-01-01 00:39:00","54.07","81.75"
"28558","2024-01-01 02:22:00","54.07","72.57"
"24937","2024-01-01 01:22:00","54.07","80.38"
"29780","2024-01-01 02:42:00","54.05","59.79"
"27245","2024-01-01 02:00:00","54.04","79.07"
"24885","2024-01-01 01:21:00","54.04","51.73"
"29628","2024-01-01 02:40:00","54.02","72.12"
"24494","2024-01-01 01:14:00","54.00","67.95"
"24362","2024-01-01 01:12:00","53.99","65.29"
"27734","2024-01-01 02:08:00","53.97","61.83"
"26967","2024-01-01 01:56:00","53.97","85.72"
"21121","2024-01-01 00:18:00","53.96","79.56"
"22830","2024-01-01 00:47:00","53.95","65.06"
"21245","2024-01-01 00:20:00","53.94","89.65"
"28207","2024-01-01 02:16:00","53.94","84.02"
"21061","2024-01-01 00:17:00","53.93","78.59"
"25420","2024-01-01 01:30:00","53.92","68.84"
"25779","2024-01-01 01:36:00","53.92","76.74"
"24382","2024-01-01 01:13:00","53.92","73.20"
"26403","2024-01-01 01:46:00","53.90","73.08"
"22201","2024-01-01 00:36:00","53.90","65.01"
"21604","2024-01-01 00:26:00","53.89","68.94"
"20331","2024-01-01 00:05:00","53.89","81.56"
"22640","2024-01-01 00:43:00","53.89","80.58"
"25023","2024-01-01 01:23:00","53.89","78.54"
"26548","2024-01-01 01:49:00","53.89","82.79"
"23179","2024-01-01 00:52:00","53.88","66.72"
"27338","2024-01-01 02:02:00","53.86","59.50"
"23483","2024-01-01 00:58:00","53.85","71.99"
"23627","2024-01-01 01:00:00","53.84","60.18"
"24724","2024-01-01 01:18:00","53.83","58.25"
"24933","2024-01-01 01:22:00","53.82","61.69"
"23686","2024-01-01 01:01:00","53.81","86.57"
"28369","2024-01-01 02:19:00","53.81","78.75"
"22655","2024-01-01 00:44:00","53.80","68.19"
"27465","2024-01-01 02:04:00","53.79","51.64"
"26336","2024-01-01 01:45:00","53.79","78.59"
"22463","2024-01-01 00:41:00","53.77","74.48"
"29232","2024-01-01 02:33:00","53.77","66.97"
"22308","2024-01-01 00:38:00","53.76","78.11"
"26868","2024-01-01 01:54:00","53.76","61.30"
"29561","2024-01-01 02:39:00","53.75","79.68"
"28584","2024-01-01 02:23:00","53.75","64.66"
"23210","2024-01-01 00:53:00","53.74","66.47"
"23429","2024-01-01 00:57:00","53.73","94.00"
"24384","2024-01-01 01:13:00","53.73","66.83"
"23171","2024-01-01 00:52:00","53.73","84.47"
"21058","2024-01-01 00:17:00","53.71","71.78"
"22127","2024-01-01 00:35:00","53.69","59.96"
"20515","2024-01-01 00:08:00","53.69","59.40"
"20897","2024-01-01 00:14:00","53.68","76.94"
"28327","2024-01-01 02:18:00","53.68","66.15"
"25371","2024-01-01 01:29:00","53.68","76.13"
"29538","2024-01-01 02:38:00","53.67","72.54"
"20793","2024-01-01 00:13:00","53.67","62.34"
"28859","2024-01-01 02:27:00","53.66","80.31"
"25798","2024-01-01 01:36:00","53.66","82.97"
"28765","2024-01-01 02:26:00","53.66","74.71"
"21350","2024-01-01 00:22:00","53.65","79.11"
"25775","2024-01-01 01:36:00","53.64","56.43"
"25269","2024-01-01 01:27:00","53.63","67.08"
"28181","2024-01-01 02:16:00","53.63","81.82"
"21690","2024-01-01 00:28:00","53.63","61.96"
"23397","2024-01-01 00:56:00","53.62","80.17"
"25352","2024-01-01 01:29:00","53.62","63.01"
"26808","2024-01-01 01:53:00","53.61","78.82"
"22937","2024-01-01 00:48:00","53.61","70.47"
"25108","2024-01-01 01:25:00","53.60","61.43"
"25155","2024-01-01 01:25:00","53.60","64.03"
"23564","2024-01-01 00:59:00","53.58","70.95"
"24926","2024-01-01 01:22:00","53.58","64.87"
"25274","2024-01-01 01:27:00","53.56","72.37"
"25424","2024-01-01 01:30:00","53.56","90.47"
"25573","2024-01-01 01:32:00","53.56","78.66"
"28387","2024-01-01 02:19:00","53.55","61.32"
"25382","2024-01-01 01:29:00","53.55","88.25"
"29517","2024-01-01 02:38:00","53.54","61.09"
"22341","2024-01-01 00:39:00","53.53","67.59"
"24313","2024-01-01 01:11:00","53.53","62.37"
"28434","2024-01-01 02:20:00","53.52","65.15"
"24904","2024-01-01 01:21:00","53.52","62.88"
"25195","2024-01-01 01:26:00","53.52","65.29"
"22906","2024-01-01 00:48:00","53.52","64.65"
"24793","2024-01-01 01:19:00","53.51","71.23"
"21986","2024-01-01 00:33:00","53.50","76.75"
"22031","2024-01-01 00:33:00","53.49","76.87"
"22456","2024-01-01 00:40:00","53.49","85.10"
"23948","2024-01-01 01:05:00","53.48","74.02"
"29642","2024-01-01 02:40:00","53.47","80.14"
"26229","2024-01-01 01:43:00","53.47","71.97"
"27757","2024-01-01 02:09:00","53.46","69.58"
"27738","2024-01-01 02:08:00","53.45","72.95"
"24056","2024-01-01 01:07:00","53.44","51.28"
"23760","2024-01-01 01:02:00","53.43","64.56"
"27480","2024-01-01 02:04:00","53.42","54.69"
"23765","2024-01-01 01:02:00","53.41","73.05"
"26943","2024-01-01 01:55:00","53.40","78.10"
"25060","2024-01-01 01:24:00","53.39","67.98"
"23692","2024-01-01 01:01:00","53.39","72.47"
"26691","2024-01-01 01:51:00","53.38","66.91"
"29855","2024-01-01 02:44:00","53.36","66.70"
"21262","2024-01-01 00:21:00","53.35","93.56"
"22284","2024-01-01 00:38:00","53.35","76.52"
"25250","2024-01-01 01:27:00","53.34","78.52"
"22587","2024-01-01 00:43:00","53.34","62.83"
"24543","2024-01-01 01:15:00","53.34","88.07"
"27652","2024-01-01 02:07:00","53.33","52.14"
"23529","2024-01-01 00:58:00","53.32","73.17"
"22180","2024-01-01 00:36:00","53.32","72.55"
"21125","2024-01-01 00:18:00","53.32","71.51"
"21997","2024-01-01 00:33:00","53.31","69.29"
"22999","2024-01-01 00:49:00","53.31","70.57"
"25813","2024-01-01 01:36:00","53.30","73.30"
"26358","2024-01-01 01:45:00","53.29","63.37"
"25231","2024-01-01 01:27:00","53.29","87.18"
"28279","2024-01-01 02:17:00","53.28","69.70"
"21668","2024-01-01 00:27:00","53.27","67.85"
"25091","2024-01-01 01:24:00","53.25","64.95"
"20667","2024-01-01 00:11:00","53.24","77.30"
"29004","2024-01-01 02:30:00","53.24","76.44"
"27237","2024-01-01 02:00:00","53.24","65.18"
"21184","2024-01-01 00:19:00","53.24","79.55"
"24951","2024-01-01 01:22:00","53.23","71.48"
"29103","2024-01-01 02:31:00","53.23","53.05"
"27793","2024-01-01 02:09:00","53.23","55.47"
"26171","2024-01-01 01:42:00","53.21","86.77"
"27359","2024-01-01 02:02:00","53.21","63.90"
"29343","2024-01-01 02:35:00","53.21","80.18"
"25644","2024-01-01 01:34:00","53.20","78.93"
"25297","2024-01-01 01:28:00","53.18","63.86"
"22218","2024-01-01 00:36:00","53.18","77.16"
"26985","2024-01-01 01:56:00","53.18","87.24"
"22262","2024-01-01 00:37:00","53.17","66.16"
"26828","2024-01-01 01:53:00","53.17","67.40"
"24148","2024-01-01 01:09:00","53.16","74.86"
"29611","2024-01-01 02:40:00","53.16","56.44"
"29740","2024-01-01 02:42:00","53.15","72.40"
"25764","2024-01-01 01:36:00","53.15","85.86"
"26961","2024-01-01 01:56:00","53.14","63.51"
"28154","2024-01-01 02:15:00","53.13","67.72"
"28911","2024-01-01 02:28:00","53.11","70.72"
"24552","2024-01-01 01:15:00","53.11","65.85"
"29670","2024-01-01 02:41:00","53.11","56.69"
"22093","2024-01-01 00:34:00","53.10","77.62"
"23333","2024-01-01 00:55:00","53.10","66.40"
"27117","2024-01-01 01:58:00","53.09","61.17"
"22432","2024-01-01 00:40:00","53.09","77.00"
"21460","2024-01-01 00:24:00","53.07","71.79"
"21860","2024-01-01 00:30:00","53.07","87.60"
"23754","2024-01-01 01:02:00","53.06","54.42"
"23316","2024-01-01 00:55:00","53.06","69.83"
"25259","2024-01-01 01:27:00","53.05","69.25"
"22930","2024-01-01 00:48:00","53.05","70.98"
"20784","2024-01-01 00:13:00","53.03","60.94"
"27597","2024-01-01 02:06:00","53.02","73.98"
"24986","2024-01-01 01:23:00","53.02","86.02"
"20633","2024-01-01 00:10:00","53.01","74.59"
"24271","2024-01-01 01:11:00","53.01","69.69"
"29745","2024-01-01 02:42:00","53.01","55.51"
"22447","2024-01-01 00:40:00","53.00","72.39"
"21783","2024-01-01 00:29:00","52.99","77.64"
"29034","2024-01-01 02:30:00","52.98","79.53"
"20860","2024-01-01 00:14:00","52.98","80.22"
"25797","2024-01-01 01:36:00","52.97","58.69"
"28497","2024-01-01 02:21:00","52.97","62.37"
"25287","2024-01-01 01:28:00","52.97","65.83"
"26308","2024-01-01 01:45:00","52.96","86.17"
"22793","2024-01-01 00:46:00","52.96","73.15"
"29454","2024-01-01 02:37:00","52.95","70.60"
"27020","2024-01-01 01:56:00","52.94","55.36"
"25752","2024-01-01 01:35:00","52.93","73.68"
"23063","2024-01-01 00:51:00","52.91","81.30"
"24486","2024-01-01 01:14:00","52.91","88.03"
"24424","2024-01-01 01:13:00","52.90","83.91"
"23845","2024-01-01 01:04:00","52.89","74.62"
"29025","2024-01-01 02:30:00","52.89","71.67"
"23745","2024-01-01 01:02:00","52.88","74.70"
"26274","2024-01-01 01:44:00","52.88","74.01"
"24150","2024-01-01 01:09:00","52.88","78.45"
"20797","2024-01-01 00:13:00","52.87","96.30"
"27646","2024-01-01 02:07:00","52.86","77.27"
"27680","2024-01-01 02:07:00","52.85","66.52"
"26551","2024-01-01 01:49:00","52.85","68.17"
"29156","2024-01-01 02:32:00","52.85","74.30"
"21478","2024-01-01 00:24:00","52.85","71.91"
"26949","2024-01-01 01:55:00","52.84","79.26"
"23183","2024-01-01 00:53:00","52.83","50.41"
"29508","2024-01-01 02:38:00","52.83","62.09"
"27845","2024-01-01 02:10:00","52.83","69.53"
"28119","2024-01-01 02:15:00","52.82","70.42"
"22408","2024-01-01 00:40:00","52.82","74.38"
"21707","2024-01-01 00:28:00","52.81","51.73"
"23435","2024-01-01 00:57:00","52.81","62.83"
"23981","2024-01-01 01:06:00","52.80","66.85"
"28500","2024-01-01 02:21:00","52.80","93.63"
"29396","2024-01-01 02:36:00","52.79","68.77"
"22214","2024-01-01 00:36:00","52.79","77.66"
"24054","2024-01-01 01:07:00","52.78","72.93"
"20308","2024-01-01 00:05:00","52.78","63.64"
"26542","2024-01-01 01:49:00","52.78","77.01"
"24889","2024-01-01 01:21:00","52.78","71.81"
"26989","2024-01-01 01:56:00","52.77","75.11"
